index,date,latitude,longitude,humidity,vapor_pressure,temperature,precip,solar_radiation,pressure,wind_speed,wind_direction_degree,feels_like,wind_direction,wind_scale,code,text,power
4999,2,37.891586,115.144497,81.08976965855415,8.875019563399167,8.295015000000035,0.0,0.0,1022.0273,0.8160971425,38.06127643690351,7.40359430283138,东北,1,0,晴,0
5003,3,37.891586,115.144497,82.91646863082634,8.926832493615375,8.053052500000035,0.0,0.0,1021.637975,0.606905075,51.341299617170336,7.219163047055288,东北,1,0,晴,0
5007,4,37.891586,115.144497,82.22233119680538,8.914546729733948,8.15635500000002,0.0,0.0,1021.0999375,0.6000251875,51.42363225290603,7.343326991558384,东北,1,0,晴,0
5011,5,37.891586,115.144497,83.07138449264345,8.938829876666944,8.04536250000001,0.0,0.0,1020.7319625,0.30891784,56.74613293496627,7.386164187395292,东东北,1,0,晴,0
5015,6,37.891586,115.144497,83.1381444211846,8.931666734299771,8.02179000000001,0.0,0.0,1020.309975,0.5315292174999999,35.78608006894908,7.222021440379789,东北,1,0,晴,0
5019,7,37.891586,115.144497,85.81518229433223,8.908852180113128,7.519840000000045,0.0,0.7635206250000001,1020.558025,0.65366485,20.898062267434625,6.568680555332546,北东北,1,0,晴,0
5023,8,37.891586,115.144497,85.46672172596365,8.845266090128707,7.474595000000022,0.0,35.251374375,1021.0443,0.62130195,23.22935350145815,6.53596167053575,北东北,1,0,晴,-35289
5027,9,37.891586,115.144497,79.05189138302944,8.871502402500841,8.664350000000013,0.0,126.2250925,1021.486975,0.606493825,20.069819097747853,7.923763967499971,北东北,1,0,晴,-1030112
5031,10,37.891586,115.144497,71.1907820164702,8.568513109369485,9.701960000000042,0.0,232.71774,1021.505725,0.896037225,51.8816190827539,8.940378705833355,东北,1,0,晴,-1697494
5035,11,37.891586,115.144497,57.89764254503309,7.960213996151809,11.698717500000043,0.0,178.3799875,1020.99405,1.476629,111.6175283127576,10.447085181853026,东东南,1,0,晴,-3985986
5039,12,37.891586,115.144497,52.537583132305976,7.213740340348853,11.678742499999998,0.0,270.40806,1020.0668,0.904448675,108.7350779308008,10.64859764184382,东东南,1,0,晴,-2131870
5043,13,37.891586,115.144497,47.50516079380285,6.899440355506315,12.530907500000012,0.0,308.016155,1019.185425,0.538062405,134.42029344050053,11.735698781622864,东南,1,0,晴,-6718044
5047,14,37.891586,115.144497,39.269135960853305,6.220766156172652,13.860742500000017,0.0,322.2255325,1018.3861,0.96296131,146.56396738368176,12.746790733569398,南东南,1,0,晴,-7524882
5051,15,37.891586,115.144497,36.93864935820856,6.057344366309231,14.393835000000024,0.0,248.7880725,1017.81945,1.1599643249999998,140.89438257418976,13.156465714201351,东南,1,0,晴,-6595739
5055,16,37.891586,115.144497,39.51335012653259,6.116176135468414,13.504812500000014,0.0,125.33798875,1017.324695,1.200200475,118.73531513703162,12.190904882477934,东东南,1,0,晴,-3520850
5059,17,37.891586,115.144497,48.68688677872595,6.392638648749087,11.00409000000002,0.0,23.22486875,1016.902735,0.8719988875,149.53259263461743,9.783963749210244,南东南,1,0,晴,-857436
5063,18,37.891586,115.144497,59.06066757863179,6.769328845515161,8.976192500000025,0.0,0.0,1016.999215,0.2387188974999999,164.53070475729035,8.551918316803611,南东南,0,0,晴,0
5067,19,37.891586,115.144497,65.35914476405202,6.830726990655607,7.617640000000051,0.0,0.0,1017.34695,0.2430307799999999,183.7325311205992,7.102643768167254,南,0,0,晴,0
5071,20,37.891586,115.144497,70.16092116308671,6.958975617695186,6.854602499999999,0.0,0.0,1017.4144,0.1231526275,148.32112390209886,6.365664048103484,南东南,0,0,晴,0
5075,21,37.891586,115.144497,74.69824646808237,6.955977018128707,5.94023500000003,0.0,0.0,1017.54365,0.07614217,282.24793586770835,5.382678080765383,西西北,0,0,晴,0
5079,22,37.891586,115.144497,77.72058064556474,6.896077208324281,5.244730000000004,0.0,0.0,1017.903725,0.1484076999999999,253.82179163952665,4.476395230925171,西西南,0,0,晴,0
5083,23,37.891586,115.144497,75.80369880289851,6.599521658305819,4.972542500000031,0.0,0.0,1018.112125,0.4267141975,243.88600583634707,3.977896258513728,西西南,1,0,晴,0
5087,0,37.891586,115.144497,79.49805369097417,6.623311311527302,4.344160000000045,0.0,0.0,1017.9769,0.498515955,228.9078422983942,3.160074543324233,西南,1,0,晴,0
5091,1,37.891586,115.144497,81.47898923354278,6.751803635201776,4.267265000000009,0.0,0.0,1017.6504874999998,0.4181938275,251.5670830088224,3.0836620058806563,西西南,1,0,晴,0
5095,2,37.891586,115.144497,82.4265937231923,7.0661702918339575,4.751607500000034,0.0,0.0,1017.1939125,0.7336104625,218.64959100371863,3.424145985505183,西南,1,0,晴,0
5099,3,37.891586,115.144497,85.7511025767572,7.522212924208833,5.080890000000011,0.0,0.0,1016.705175,0.8041817,176.67453740932334,3.70115344709572,南,1,0,晴,0
5103,4,37.891586,115.144497,86.31532547167262,7.455180439160132,4.858757500000024,0.0,0.0,1016.1111,0.7768541,187.6127965394175,3.448879038006768,南,1,0,晴,0
5107,5,37.891586,115.144497,89.98752006131025,7.588191044518594,4.516110000000026,0.0,0.0,1015.792925,0.38410551,214.21843406132228,3.207585273332226,西南,1,0,晴,0
5111,6,37.891586,115.144497,94.3782644915634,7.7877035138593715,4.207057500000019,0.0,0.0,1015.820675,0.519117945,216.101501025052,2.6634941798519245,西南,1,0,晴,0
5115,7,37.891586,115.144497,96.35733220374588,7.665558766795235,3.6878225000000384,0.0,0.7635206250000001,1016.054575,0.5088769275,262.4935628121772,2.00946279578966,西,1,0,晴,0
5119,8,37.891586,115.144497,95.51292793795128,7.603690662726806,3.69771750000001,0.0,30.347224125,1016.5927,0.4847620675,273.34528576929154,2.057017311621231,西,1,0,晴,-88817
5123,9,37.891586,115.144497,94.8538188103295,8.212013115412374,4.89251999999999,0.0,106.25457824999998,1017.0914375,0.2566977875,250.5848902191824,3.64513266086924,西西南,0,0,晴,-1207649
5127,10,37.891586,115.144497,94.83644439781284,8.71885947947735,5.75543250000004,0.0,195.0302675,1017.0090125,0.3470514375,165.99549662933737,4.5904526275984345,南东南,1,0,晴,-2564338
5131,11,37.891586,115.144497,90.98108338876274,9.141826792122654,7.043380000000013,0.0,238.401285,1016.688395,0.9871565,163.21841571185496,5.823257281984172,南东南,1,0,晴,-4198510
5135,12,37.891586,115.144497,92.36014741156102,9.830379878983004,7.885035000000016,0.0,339.550755,1016.18789,0.918101825,174.69898095238722,6.828860938913096,南,1,0,晴,-7904606
5139,13,37.891586,115.144497,77.1295669014113,10.413760203640054,11.42461000000003,0.0,438.17398,1014.9883,1.460218,166.72381694953995,10.654367592903403,南东南,1,0,晴,-10380217
5143,14,37.891586,115.144497,66.87944790189289,10.750748273630837,14.086135000000011,0.0,408.229275,1013.6777125,1.382379025,148.08513771089926,13.619518217446998,南东南,1,0,晴,-7672421
5147,15,37.891586,115.144497,60.72449886076809,10.618462030303554,15.390720000000044,0.0,314.39013,1013.0369625,1.633662825,157.25755030474383,14.82542330713382,南东南,2,0,晴,-6311814
5151,16,37.891586,115.144497,68.27359753813063,10.933479745399511,14.02790250000004,0.0,216.696375,1012.992775,1.2729607,168.7490306678775,13.66481757244286,南东南,1,0,晴,-1796515
5155,17,37.891586,115.144497,77.18051154898092,11.11942566520034,12.40828250000004,0.0,120.38687499999996,1013.1611,1.2434703,188.6293898122482,11.988457511268688,南,1,0,晴,-353328
5159,18,37.891586,115.144497,80.51476573515095,11.061801014179569,11.687794999999994,0.0,24.07737499999996,1013.198155,1.98006135,184.76750860568703,10.727405061399343,南,2,0,晴,0
5163,19,37.891586,115.144497,86.02457833298885,11.063030198548718,10.69213000000002,0.0,0.0,1013.3264475,1.9774448,182.45736640637588,9.664210369145422,南,2,0,晴,0
5167,20,37.891586,115.144497,89.82727805922168,10.82753209727034,9.723884999999996,0.0,0.0,1013.3606425,2.2706133,183.587289983372,8.589874605020231,南,2,0,晴,0
5171,21,37.891586,115.144497,91.54897328839456,10.8603785594481,9.486522499999978,0.0,0.0,1013.30976,1.527365775,188.15768556406744,8.511002473155434,南,1,0,晴,0
5175,22,37.891586,115.144497,94.48518698349814,10.758700394035165,8.87906750000002,0.0,0.0,1013.22445,1.257127375,179.73404860264677,7.874757826840426,南,1,0,晴,0
5179,23,37.891586,115.144497,98.50000452770637,10.503196761632626,7.912045000000035,0.0,0.0,1013.3117,0.8479582625000001,261.2960433161127,6.852159691454503,西,1,0,晴,0
5183,0,37.891586,115.144497,94.89676371015472,9.936505502027012,7.645337500000039,0.0,0.0,1013.1812875,0.3067250525,315.9802277280904,6.841302396644502,西北,1,0,晴,0
5187,1,37.891586,115.144497,95.68219864454367,9.67110186006963,7.12938500000007,0.0,0.0,1012.9732625,0.36492502,238.7124307795432,6.1869390768674135,西西南,1,0,晴,0
5191,2,37.891586,115.144497,103.25558715207804,9.5146064053356,5.788392499999986,0.0,0.0,1012.596895,0.40924718,209.6645185899453,4.455219107990503,南西南,1,0,晴,0
5195,3,37.891586,115.144497,106.70314892191854,9.325930303405755,5.028385000000014,0.0,0.0,1012.20264,0.28044402,195.23446921759304,3.5594157707266776,南西南,0,0,晴,0
5199,4,37.891586,115.144497,107.92408132473405,9.288795049764047,4.808382499999993,0.0,0.0,1011.755575,0.59126774,184.97881138502416,3.065094790809544,南,1,0,晴,0
5203,5,37.891586,115.144497,105.7068174929845,9.18469463683081,4.944172500000036,0.0,0.0,1011.39665,0.8779417125,143.54402886783993,3.134758392975262,东南,1,0,晴,0
5207,6,37.891586,115.144497,105.11644791073162,9.167033268638749,4.996820000000014,0.0,0.0,1011.16352,1.2244754625,154.35045790744945,3.068924146345716,南东南,1,0,晴,0
5211,7,37.891586,115.144497,102.347977058488,9.213522226728612,5.452494999999999,0.0,0.7635206250000001,1011.43864,0.852025625,160.7005604355469,3.829154212440325,南东南,1,0,晴,0
5215,8,37.891586,115.144497,99.6469141964632,9.428194648052566,6.170394999999985,0.0,15.520372875,1011.738775,0.8380402875,188.5111786843892,4.746926760473984,南,1,0,晴,-13044
5219,9,37.891586,115.144497,98.20643799138963,9.952210750277896,7.167484999999999,0.0,72.536137,1011.910225,1.4151479875,188.0227269483435,5.750025808122416,南,1,0,晴,-307261
5223,10,37.891586,115.144497,96.8015212715742,10.462116270970458,8.109915,0.0,112.780945,1012.242875,1.886855575,209.18682142288665,6.757243308866839,南西南,2,0,晴,-672089
5227,11,37.891586,115.144497,92.9391328441306,10.715020424593371,9.06302500000004,0.0,173.3684325,1012.14335,1.36194545,187.5808349421364,8.060994917565125,南,1,0,晴,-1066259
5231,12,37.891586,115.144497,84.1276735227245,10.734631102472235,10.57458500000007,0.0,309.0689175,1011.466325,1.020230095,200.29280848719696,10.095080399739736,南西南,1,0,晴,-2217803
5235,13,37.891586,115.144497,71.56927301584734,11.170174962258743,13.632015000000024,0.0,410.15782,1010.4360875,1.67496194,166.51770430116454,13.02724762696892,南东南,2,0,晴,-6575593
5239,14,37.891586,115.144497,63.62884184302701,11.60019667374402,16.04225500000001,0.0,385.24559,1009.4757625,2.255295925,169.6867707065221,15.31429863467276,南,2,0,晴,-8819652
5243,15,37.891586,115.144497,61.49823148465819,11.714537516821055,16.73114750000002,0.0,264.9082325,1008.91,2.23601695,171.29082675852774,16.086615577050452,南,2,0,晴,-6704844
5247,16,37.891586,115.144497,64.36284588759719,11.86249377189464,16.212922500000047,0.0,136.1631575,1008.516625,1.7796161,167.78665488247066,15.858413529334587,南东南,2,0,晴,-3607498
5251,17,37.891586,115.144497,75.85406992327177,12.163126939633743,14.04780500000004,0.0,26.233509999999995,1008.1266,0.6999139875,161.7174032663474,14.304033742766803,南东南,1,0,晴,-758678
5255,18,37.891586,115.144497,83.8538117176748,11.927951581086315,12.21463250000005,0.0,0.0,1008.317675,0.7330145400000001,145.47151307748308,12.274505509733256,东南,1,0,晴,0
5259,19,37.891586,115.144497,85.01001709067823,11.7361008996592,11.761085000000037,0.0,0.0,1008.8211,1.3352826175,163.7250876178214,11.359539389597494,南东南,1,0,晴,0
5263,20,37.891586,115.144497,87.684221975054,11.833247213130235,11.417512500000043,0.0,0.0,1008.92343,2.0250188,163.63319640129671,10.563064460973983,南东南,2,0,晴,0
5267,21,37.891586,115.144497,86.09695408603056,11.61988163665057,11.418605000000014,0.0,0.0,1008.722185,1.897752925,173.06412273273642,10.604356112522218,南,2,0,晴,0
5271,22,37.891586,115.144497,87.88682039626858,11.614319563562438,11.101190000000033,0.0,0.0,1009.447425,1.385555475,214.93864416545907,10.596613673130864,西南,1,0,晴,0
5275,23,37.891586,115.144497,94.12564193655508,11.309105561413416,9.675862499999994,0.0,0.0,1009.842375,1.5101167000000002,265.6835498417382,8.74601222131494,西,1,0,晴,0
5279,0,37.891586,115.144497,101.45964829096116,10.85933168416427,7.966940000000022,0.0,0.0,1010.05965,2.05661355,287.56780510668176,6.517281587673248,西西北,2,0,晴,0
5283,1,37.891586,115.144497,100.15115914451678,9.780201761400855,6.628455000000031,0.0,0.0,1009.857495,0.999406675,286.3704735305398,5.227225823248891,西西北,1,0,晴,0
5287,2,37.891586,115.144497,98.5307088467002,9.0078178159815,5.67458750000003,0.0,0.0,1009.4454275,0.6129164775,251.2875613229764,4.275335287427204,西西南,1,0,晴,0
5291,3,37.891586,115.144497,99.62088708088704,8.876900728929852,5.305725000000052,0.0,0.0,1008.9571875,0.89072734,212.09230916995728,3.679980364954015,南西南,1,0,晴,0
5295,4,37.891586,115.144497,106.767505789581,9.33954374110593,5.040647500000034,0.0,0.0,1008.77495,1.0259718075,225.4663055687424,3.171161999537822,西南,1,0,晴,0
5299,5,37.891586,115.144497,105.10733712093834,10.284120566500372,6.656617500000039,0.0,0.0,1008.843175,1.562392625,243.95157855245947,5.009843513183198,西西南,1,0,晴,0
5303,6,37.891586,115.144497,102.17330780312544,10.211162833714695,6.964769999999987,0.0,0.0,1009.583175,1.737698725,242.08259308401497,5.366968960773043,西西南,2,0,晴,0
5307,7,37.891586,115.144497,102.1694281770397,9.46650266782242,5.867815000000064,0.0,0.7635206250000001,1009.9963,0.7369854075,259.96154837921046,4.390518865224978,西,1,0,晴,0
5311,8,37.891586,115.144497,103.48166854311847,9.347978108637424,5.502430000000004,0.1173141503745875,25.649686875,1010.67135,0.9987886275,178.2201681046858,3.8086669699554574,南,1,13,小雨,-152537
5315,9,37.891586,115.144497,104.76755813736588,10.141880411827913,6.501475000000028,0.0,132.070235,1011.1046125,0.772136025,164.45263911726818,5.113350602755201,南东南,1,0,晴,-1592837
5319,10,37.891586,115.144497,91.7828381489717,10.576136970552264,9.055222500000012,0.0,353.62680250000005,1011.283675,0.484560525,180.54298468173172,8.40090655428349,南,1,0,晴,-5785057
5323,11,37.891586,115.144497,57.58203356848688,9.544588306429745,14.560132500000009,0.0,493.6560675,1011.1817375,0.3893582975,315.3287869913362,14.531317812015365,西北,1,0,晴,-9018875
5327,12,37.891586,115.144497,34.320728179942506,7.113613331898965,18.06778500000001,0.0,476.3557725,1010.445175,0.7382533625,353.3465706822875,17.572053336623995,北,1,0,晴,-10241020
5331,13,37.891586,115.144497,25.61879891464304,5.92047280304819,19.81140500000004,0.0,393.6710575,1009.7564,0.6732114849999999,285.6760819293944,19.241753573789264,西西北,1,0,晴,-10172492
5335,14,37.891586,115.144497,22.74075519469241,5.111997570124861,19.366019999999992,0.0,369.6391775,1009.2691,1.4334918,286.9660265877844,18.109757765092848,西西北,1,0,晴,-7573881
5339,15,37.891586,115.144497,21.905855260720347,4.983659936714175,19.558730000000025,0.0,263.82455500000003,1009.126325,2.333753325,274.008374542902,17.705166303093392,西,2,0,晴,-7254063
5343,16,37.891586,115.144497,26.91694456683468,5.829552171525345,18.768655000000024,0.0,130.62940200000003,1009.65935,1.52615485,291.19366198495464,17.55356546424843,西西北,1,0,晴,-4089974
5347,17,37.891586,115.144497,33.228814163714304,6.144747552001877,16.265237500000012,0.0,24.4854965,1010.37948,1.42482025,52.8054293073895,15.003940737265395,东北,1,0,晴,-927441
5351,18,37.891586,115.144497,42.3063644223166,6.642823634265864,13.724517500000047,0.44723105575,0.0,1011.349685,1.0737808125,72.97432728317662,12.613261142932178,东东北,1,13,小雨,0
5355,19,37.891586,115.144497,41.70003669707958,5.852814236599581,12.01139500000005,0.14494224,0.0,1012.388175,1.1242174875,65.44667696587203,10.58993643552001,东东北,1,13,小雨,0
5359,20,37.891586,115.144497,36.49763110898759,5.090331540741823,11.915500000000009,0.0,0.0,1013.43325,0.699132275,51.866442026177936,10.61141796172825,东北,1,0,晴,0
5363,21,37.891586,115.144497,32.360021001742325,4.339658570383385,11.322462500000029,0.0,0.0,1014.01605,0.7565724500000001,34.841873320404744,9.789713377242553,东北,1,0,晴,0
5367,22,37.891586,115.144497,28.94026358334484,3.7865858213338495,10.951347499999995,0.0,0.0,1014.815075,0.786250675,46.13763144530037,9.262931874064002,东北,1,0,晴,0
5371,23,37.891586,115.144497,30.441215718453297,3.689427296864575,9.805365000000052,0.0,0.0,1015.871475,2.756515125,70.85239272280278,8.319075338716448,东东北,2,0,晴,0
5375,0,37.891586,115.144497,32.02387486321816,3.475420744317381,8.170709999999985,0.0,0.0,1016.639225,2.709567825,83.77655606223237,6.827349972409636,东,2,0,晴,0
5379,1,37.891586,115.144497,32.50056113859777,3.192338871417033,6.712942499999997,0.0,0.0,1017.352745,2.62256995,83.37130046373967,5.499747498268637,东,2,0,晴,0
5383,2,37.891586,115.144497,34.329768759051774,3.1079128356096763,5.533692500000029,0.0,0.0,1017.97374,2.888784875,85.3415968893886,4.304228910068124,东,2,0,晴,0
5387,3,37.891586,115.144497,32.23863206727907,2.73384572389192,4.5963500000000295,0.0,0.0,1018.687,2.534494125,83.85489302764523,3.5700384082566887,东,2,0,晴,0
5391,4,37.891586,115.144497,30.95121074457979,2.473080101619504,3.749885000000063,0.0,0.0,1018.891625,2.3202025,81.3848395722565,2.883141682196068,东,2,0,晴,0
5395,5,37.891586,115.144497,27.551041109619707,2.125063728879726,3.2505500000000325,0.0,0.0,1019.38565,2.283883475,80.99602530832884,2.5226535169580044,东,2,0,晴,0
