,data_date,power,solar,wea_code,temperature,highest_temperature,lowest_temperature,humidity,pressure,wind_speed,wind_meter,visibility,air_pm_25,air,day_weather_code,night_weather_code
329,8.55,-14402,123,100,-11,2,-8,0.46,1022,1,3,24,24,43,100,100
330,9,-16037,170,100,-11,2,-8,0.46,1022,1,3,24,24,43,100,100
331,9.05,-17468,167,100,-11,2,-8,0.46,1022,1,3,24,24,43,100,100
332,9.1,-19730,195,100,-11,2,-8,0.46,1022,1,3,24,24,43,100,100
333,9.2,-22622,228,100,-8,2,-8,0.37,1022,1,3,22,24,43,100,100
334,9.25,-23644,241,100,-8,2,-8,0.37,1022,1,3,22,24,43,100,100
335,9.3,-25102,257,100,-8,2,-8,0.37,1022,1,3,22,24,43,100,100
336,9.35,-27335,275,100,-8,2,-8,0.37,1022,1,3,22,24,43,100,100
337,9.4,-29164,287,100,-8,2,-8,0.37,1022,1,3,22,24,43,100,100
338,9.5,-31566,304,100,-8,2,-8,0.37,1022,1,3,22,24,43,100,100
339,9.55,-33053,318,100,-8,2,-8,0.37,1022,1,3,22,24,43,100,100
340,10,-34484,334,100,-8,2,-8,0.37,1022,1,3,22,24,43,100,100
341,10.05,-36551,350,100,-8,2,-8,0.37,1022,1,3,22,24,43,100,100
342,10.1,-37893,347,100,-8,2,-8,0.37,1022,1,3,22,24,43,100,100
343,10.2,-39660,390,100,-8,2,-8,0.37,1022,1,3,22,24,43,100,100
344,10.25,-40594,403,100,-5,2,-8,0.3,1022,2,5,23,24,43,100,100
345,10.3,-42049,419,100,-5,2,-8,0.3,1022,2,5,23,22,38,100,100
346,10.35,-42466,428,100,-5,2,-8,0.3,1022,2,5,23,22,38,100,100
347,10.4,-43282,437,100,-5,2,-8,0.3,1022,2,5,23,22,38,100,100
348,10.5,-45716,457,100,-5,2,-8,0.3,1022,2,5,23,22,38,100,100
349,10.55,-47036,470,100,-5,2,-8,0.3,1022,2,5,23,22,38,100,100
350,11,-47713,485,100,-5,2,-8,0.3,1022,2,5,23,22,38,100,100
351,11.05,-49187,500,100,-5,2,-8,0.3,1022,2,5,23,22,38,100,100
352,11.1,-49225,511,100,-5,2,-8,0.3,1022,2,5,23,22,38,100,100
353,11.2,-50996,531,100,-5,2,-8,0.3,1022,2,5,23,22,38,100,100
354,11.25,-50992,538,100,-3,2,-8,0.24,1021,2,8,23,22,38,100,100
355,11.3,-50815,546,100,-3,2,-8,0.24,1021,2,8,23,22,38,100,100
356,11.35,-50826,551,100,-3,2,-8,0.24,1021,2,8,23,22,38,100,100
357,11.4,-51688,557,100,-3,2,-8,0.24,1021,2,8,23,25,44,100,100
358,11.5,-51754,567,100,-3,2,-8,0.24,1021,2,8,23,25,44,100,100
359,11.55,-52185,572,100,-3,2,-8,0.24,1021,2,8,23,25,44,100,100
360,12,-52342,570,100,-3,2,-8,0.24,1021,2,8,23,25,44,100,100
361,12.05,-52053,587,100,-3,2,-8,0.24,1021,2,8,23,25,44,100,100
362,12.1,-53804,,100,-3,2,-8,0.24,1021,2,8,23,25,44,100,100
363,12.2,-50146,515,100,-3,2,-8,0.24,1021,2,8,23,25,44,100,100
364,12.25,-53054,597,100,-3,2,-8,0.24,1021,2,8,23,25,44,100,100
365,12.3,-51957,585,100,-1,2,-8,0.22,1020,1,2,19,25,44,100,100
366,12.35,-53554,580,100,-1,2,-8,0.22,1020,1,2,19,25,44,100,100
367,12.4,-53757,531,100,-1,2,-8,0.22,1020,1,2,19,25,44,100,100
368,12.5,-35925,579,100,-1,2,-8,0.22,1020,1,2,19,25,44,100,100
369,12.55,-50096,455,100,-1,2,-8,0.22,1020,1,2,19,26,49,100,100
370,13,-52367,594,100,-1,2,-8,0.22,1020,1,2,19,26,49,100,100
371,13.05,-52324,585,100,-1,2,-8,0.22,1020,1,2,19,26,49,100,100
372,13.1,-51714,576,100,-1,2,-8,0.22,1020,1,2,19,26,49,100,100
373,13.2,-50619,569,100,-1,2,-8,0.22,1020,1,2,19,26,49,100,100
374,13.25,-48999,560,100,-1,2,-8,0.22,1020,1,2,19,26,49,100,100
375,13.3,-49745,559,100,0,2,-8,0.2,1019,1,2,24,26,49,100,100
376,13.35,-49171,550,100,0,2,-8,0.2,1019,1,2,24,26,49,100,100
377,13.4,-48789,548,100,0,2,-8,0.2,1019,1,2,24,26,49,100,100
378,13.5,-47181,530,100,0,2,-8,0.2,1019,1,2,24,26,49,100,100
379,13.55,-36137,524,100,0,2,-8,0.2,1019,1,2,24,26,49,100,100
380,14,-45931,458,100,0,2,-8,0.2,1019,1,2,24,26,49,100,100
381,14.05,-45359,341,100,0,2,-8,0.2,1019,1,2,24,28,58,100,100
382,14.1,-44317,288,100,0,2,-8,0.2,1019,1,2,24,28,58,100,100
383,14.2,-42523,410,100,0,2,-8,0.2,1019,1,2,24,28,58,100,100
384,14.25,-41040,469,100,0,2,-8,0.2,1019,1,2,24,28,58,100,100
385,14.3,-39630,456,100,0,2,-8,0.2,1019,1,2,24,28,58,100,100
386,14.35,-38371,444,100,0,2,-8,0.19,1019,1,4,21,28,58,100,100
387,14.4,-38226,432,100,0,2,-8,0.19,1019,1,4,21,28,58,100,100
388,14.5,-35177,389,100,0,2,-8,0.19,1019,1,4,21,28,58,100,100
389,14.55,-33216,377,100,0,2,-8,0.19,1019,1,4,21,28,58,100,100
390,15,-32123,305,100,0,2,-8,0.19,1019,1,4,21,28,58,100,100
391,15.05,-30485,283,100,0,2,-8,0.19,1019,1,4,21,28,58,100,100
392,15.1,-28634,283,100,0,2,-8,0.19,1019,1,4,21,28,58,100,100
393,15.2,-25396,272,100,0,2,-8,0.19,1019,1,4,21,28,53,100,100
394,15.25,-23864,279,100,0,2,-8,0.19,1019,1,4,21,28,53,100,100
395,15.3,-22108,252,100,0,2,-8,0.19,1019,1,4,21,28,53,100,100
396,15.35,-19953,216,100,1,2,-8,0.18,1019,1,3,21,28,53,100,100
397,15.4,-18599,193,100,1,2,-8,0.18,1019,1,3,21,28,53,100,100
398,15.5,-15653,181,100,1,2,-8,0.18,1019,1,3,21,28,53,100,100
399,15.55,-12616,162,100,1,2,-8,0.18,1019,1,3,21,28,53,100,100
400,16,-10822,109,100,1,2,-8,0.18,1019,1,3,21,28,53,100,100
401,16.05,-7469,106,100,1,2,-8,0.18,1019,1,3,21,28,53,100,100
402,16.1,-5031,66,100,1,2,-8,0.18,1019,1,3,21,28,53,100,100
403,16.2,-5242,78,100,1,2,-8,0.18,1019,1,3,21,28,53,100,100
404,16.25,-2712,40,100,1,2,-8,0.18,1019,1,3,21,28,53,100,100
405,16.3,-2433,33,100,1,2,-8,0.18,1019,1,3,21,29,52,100,100
406,16.35,-1988,28,100,1,2,-8,0.18,1019,1,3,21,29,52,100,100
407,16.4,-1700,26,100,0,2,-8,0.2,1019,1,4,22,29,52,100,100
408,16.5,-757,19,100,0,2,-8,0.2,1019,1,4,22,29,52,100,100
409,16.55,-511,13,100,0,2,-8,0.2,1019,1,4,22,29,52,100,100
410,17,-367,11,100,0,2,-8,0.2,1019,1,4,22,29,52,100,100
411,17.05,-147,9,100,0,2,-8,0.2,1019,1,4,22,29,52,100,100
412,17.1,50,6,100,0,2,-8,0.2,1019,1,4,22,29,52,100,100
413,17.2,186,2,100,0,2,-8,0.2,1019,1,4,22,29,52,100,100
414,17.25,104,1,100,0,2,-8,0.2,1019,1,4,22,29,52,100,100
415,17.3,108,1,100,0,2,-8,0.2,1019,1,4,22,29,52,100,100
416,17.35,101,0,100,0,2,-8,0.2,1019,1,4,22,29,52,100,100
417,17.4,0,0,100,-1,2,-8,0.26,1019,1,4,21,33,58,100,100
418,17.5,0,0,100,-1,2,-8,0.26,1019,1,4,21,33,58,100,100
419,17.55,0,0,100,-1,2,-8,0.26,1019,1,4,21,33,58,100,100
420,18,0,0,100,-1,2,-8,0.26,1019,1,4,21,33,58,100,100
421,18.05,0,0,100,-1,2,-8,0.26,1019,1,4,21,33,58,100,100
422,18.1,0,0,100,-1,2,-8,0.26,1019,1,4,21,33,58,100,100
423,18.2,0,0,100,-1,2,-8,0.26,1019,1,4,21,33,58,100,100
424,18.25,0,0,100,-1,2,-8,0.26,1019,1,4,21,33,58,100,100
425,18.3,0,0,100,-1,1,-10,0.26,1019,1,4,21,33,58,100,100
426,18.35,0,0,100,-1,1,-10,0.26,1019,1,4,21,33,58,100,100
427,18.4,0,0,100,-4,1,-10,0.36,1020,1,1,19,33,58,100,100
428,18.5,0,0,100,-4,1,-10,0.36,1020,1,1,19,33,58,100,100
429,18.55,0,0,100,-4,1,-10,0.36,1020,1,1,19,36,65,100,100
430,19,0,0,100,-4,1,-10,0.36,1020,1,1,19,36,65,100,100
431,19.05,0,0,100,-4,1,-10,0.36,1020,1,1,19,36,65,100,100
432,19.1,0,0,100,-4,1,-10,0.36,1020,1,1,19,36,65,100,100
433,19.2,0,0,100,-4,1,-10,0.36,1020,1,1,19,36,65,100,100
434,19.25,0,0,100,-4,1,-10,0.36,1020,1,1,19,36,65,100,100
435,19.3,0,0,100,-4,1,-10,0.36,1020,1,1,19,36,65,100,100
436,19.35,0,0,100,-4,1,-10,0.36,1020,1,1,19,36,65,100,100
437,19.4,0,0,100,-4,1,-10,0.36,1020,1,1,19,36,65,100,100
438,19.5,0,0,100,-5,1,-10,0.47,1020,1,3,17,36,65,100,100
439,19.55,0,0,100,-5,1,-10,0.47,1020,1,3,17,36,65,100,100
440,20,0,0,100,-5,1,-10,0.47,1020,1,3,17,36,65,100,100
441,20.05,0,0,100,-5,1,-10,0.47,1020,1,3,17,38,62,100,100
442,20.1,0,0,100,-5,1,-10,0.47,1020,1,3,17,38,62,100,100
443,20.2,0,0,100,-5,1,-10,0.47,1020,1,3,17,38,62,100,100
444,20.25,0,0,100,-5,1,-10,0.47,1020,1,3,17,38,62,100,100
445,20.3,0,0,100,-5,1,-10,0.47,1020,1,3,17,38,62,100,100
446,20.35,0,0,100,-5,1,-10,0.47,1020,1,3,17,38,62,100,100
447,20.4,0,0,100,-5,1,-10,0.47,1020,1,3,17,38,62,100,100
448,20.5,0,0,100,-5,1,-10,0.47,1020,1,3,17,38,62,100,100
449,20.55,0,0,200,-6,1,-10,0.43,1020,1,1,15,38,62,100,100
450,21,0,0,200,-6,1,-10,0.43,1020,1,1,15,38,62,100,100
451,21.05,0,0,200,-6,1,-10,0.43,1020,1,1,15,38,62,100,100
452,21.1,0,0,200,-6,1,-10,0.43,1020,1,1,15,38,62,100,100
453,21.2,0,0,200,-6,1,-10,0.43,1020,1,1,15,37,60,100,100
454,21.25,0,0,200,-6,1,-10,0.43,1020,1,1,15,37,60,100,100
455,21.3,0,0,200,-6,1,-10,0.43,1020,1,1,15,37,60,100,100
456,21.35,0,0,200,-6,1,-10,0.43,1020,1,1,15,37,60,100,100
457,21.4,0,0,200,-6,1,-10,0.43,1020,1,1,15,37,60,100,100
458,21.5,0,0,200,-6,1,-10,0.43,1020,1,1,15,37,60,100,100
459,21.55,0,0,200,-6,1,-10,0.51,1021,1,4,10,37,60,100,100
460,22,0,0,200,-6,1,-10,0.51,1021,1,4,10,37,60,100,100
461,22.05,0,0,200,-6,1,-10,0.51,1021,1,4,10,37,60,100,100
462,22.1,0,0,200,-6,1,-10,0.51,1021,1,4,10,37,60,100,100
463,22.2,0,0,200,-6,1,-10,0.51,1021,1,4,10,37,60,100,100
464,22.25,0,0,200,-6,1,-10,0.51,1021,1,4,10,37,60,100,100
465,22.3,0,0,200,-6,1,-10,0.51,1021,1,4,10,37,60,100,100
466,22.35,0,0,200,-6,1,-10,0.51,1021,1,4,10,37,60,100,100
467,22.4,0,0,200,-6,1,-10,0.51,1021,1,4,10,37,60,100,100
468,22.5,0,0,200,-6,1,-10,0.51,1021,1,4,10,37,60,100,100
469,22.55,0,0,200,-6,1,-10,0.51,1021,1,4,10,37,60,100,100
470,23,0,0,200,-7,1,-10,0.47,1021,0,0,10,37,60,100,100
471,23.05,0,0,200,-7,1,-10,0.47,1021,0,0,10,37,60,100,100
472,23.1,0,0,200,-7,1,-10,0.47,1021,0,0,10,37,60,100,100
473,23.2,0,0,200,-7,1,-10,0.47,1021,0,0,10,37,60,100,100
474,23.25,0,0,200,-7,1,-10,0.47,1021,0,0,10,37,60,100,100
475,23.3,0,0,200,-7,1,-10,0.47,1021,0,0,10,37,60,100,100
476,23.35,0,0,200,-7,1,-10,0.47,1021,0,0,10,37,60,100,100
477,23.4,0,0,200,-7,1,-10,0.47,1021,0,0,10,43,61,100,100
478,23.5,0,0,200,-7,1,-10,0.47,1021,0,0,10,43,61,100,100
479,23.55,0,0,200,-7,1,-10,0.47,1021,0,0,10,43,61,100,100
480,0,0,0,200,-8,1,-10,0.54,1022,0,0,8,43,61,100,100
481,0.05,0,0,200,-8,1,-10,0.54,1022,0,0,8,43,61,100,100
482,0.1,0,0,200,-8,1,-10,0.54,1022,0,0,8,43,61,100,100
483,0.2,0,0,200,-8,1,-10,0.54,1022,0,0,8,43,61,100,100
484,0.25,0,0,200,-8,1,-10,0.54,1022,0,0,8,43,61,100,100
485,0.3,0,0,200,-8,1,-10,0.54,1022,0,0,8,43,61,100,100
486,0.35,0,0,200,-8,1,-10,0.54,1022,0,0,8,43,61,100,100
487,0.4,0,0,200,-8,1,-10,0.54,1022,0,0,8,43,61,100,100
488,0.5,0,0,200,-8,1,-10,0.54,1022,0,0,8,43,61,100,100
489,0.55,0,0,200,-8,1,-10,0.54,1022,0,0,8,93,123,100,100
490,1,0,0,200,-8,1,-10,0.54,1022,0,0,8,93,123,100,100
491,1.05,0,0,400,-8,1,-10,0.51,1022,0,0,9,93,123,100,100
492,1.1,0,0,400,-8,1,-10,0.51,1022,0,0,9,93,123,100,100
493,1.2,0,0,400,-8,1,-10,0.51,1022,0,0,9,93,123,100,100
494,1.25,0,0,400,-8,1,-10,0.51,1022,0,0,9,93,123,100,100
495,1.3,0,0,400,-8,1,-10,0.51,1022,0,0,9,93,123,100,100
496,1.35,0,0,400,-8,1,-10,0.51,1022,0,0,9,93,123,100,100
497,1.4,0,0,400,-8,1,-10,0.51,1022,0,0,9,93,123,100,100
498,1.5,0,0,400,-8,1,-10,0.51,1022,0,0,9,93,123,100,100
499,1.55,0,0,400,-8,1,-10,0.51,1022,0,0,9,93,123,100,100
500,2,0,0,400,-8,1,-10,0.51,1022,0,0,9,93,123,100,100
501,2.05,0,0,400,-8,1,-10,0.51,1022,0,0,9,86,114,100,100
502,2.1,0,0,100,-8,1,-10,0.55,1021,0,0,8,86,114,100,100
503,2.2,0,0,100,-8,1,-10,0.55,1021,0,0,8,86,114,100,100
504,2.25,0,0,100,-8,1,-10,0.55,1021,0,0,8,86,114,100,100
505,2.3,0,0,100,-8,1,-10,0.55,1021,0,0,8,86,114,100,100
506,2.35,0,0,100,-8,1,-10,0.55,1021,0,0,8,86,114,100,100
507,2.4,0,0,100,-8,1,-10,0.55,1021,0,0,8,86,114,100,100
508,2.5,0,0,100,-8,1,-10,0.55,1021,0,0,8,86,114,100,100
509,2.55,0,0,100,-8,1,-10,0.55,1021,0,0,8,86,114,100,100
510,3,0,0,100,-8,1,-10,0.55,1021,0,0,8,86,114,100,100
511,3.05,0,0,100,-8,1,-10,0.55,1021,0,0,8,86,114,100,100
512,3.1,0,0,100,-8,1,-10,0.58,1022,1,3,9,86,114,100,100
513,3.2,0,0,100,-8,1,-10,0.58,1022,1,3,9,109,143,100,100
514,3.25,0,0,100,-8,1,-10,0.58,1022,1,3,9,109,143,100,100
515,3.3,0,0,100,-8,1,-10,0.58,1022,1,3,9,109,143,100,100
516,3.35,0,0,100,-8,1,-10,0.58,1022,1,3,9,109,143,100,100
517,3.4,0,0,100,-8,1,-10,0.58,1022,1,3,9,109,143,100,100
518,3.5,0,0,100,-8,1,-10,0.58,1022,1,3,9,109,143,100,100
519,3.55,0,0,100,-8,1,-10,0.58,1022,1,3,9,109,143,100,100
520,4,0,0,100,-8,1,-10,0.58,1022,1,3,9,109,143,100,100
521,4.05,0,0,100,-8,1,-10,0.58,1022,1,3,9,109,143,100,100
522,4.1,0,0,100,-8,1,-10,0.58,1022,1,3,9,109,143,100,100
523,4.2,0,0,100,-8,1,-10,0.54,1021,2,5,11,109,143,100,100
524,4.25,0,0,100,-8,1,-10,0.54,1021,2,5,11,109,143,100,100
525,4.3,0,0,100,-8,1,-10,0.54,1021,2,5,11,148,198,100,100
526,4.35,0,0,100,-8,1,-10,0.54,1021,2,5,11,148,198,100,100
527,4.4,0,0,100,-8,1,-10,0.54,1021,2,5,11,148,198,100,100
528,4.5,0,0,100,-8,1,-10,0.54,1021,2,5,11,148,198,100,100
529,4.55,0,0,100,-8,1,-10,0.54,1021,2,5,11,148,198,100,100
530,5,0,0,100,-8,1,-10,0.54,1021,2,5,11,148,198,100,100
531,5.05,0,0,100,-8,1,-10,0.54,1021,2,5,11,148,198,100,100
532,5.1,0,0,100,-8,1,-10,0.54,1021,2,5,11,148,198,100,100
533,5.2,0,0,100,-8,1,-10,0.5,1021,1,1,13,148,198,100,100
534,5.25,0,0,100,-8,1,-10,0.5,1021,1,1,13,148,198,100,100
535,5.3,0,0,100,-8,1,-10,0.5,1021,1,1,13,148,198,100,100
536,5.35,0,0,100,-8,1,-10,0.5,1021,1,1,13,148,198,100,100
537,5.4,0,0,100,-8,1,-10,0.5,1021,1,1,13,140,186,100,100
538,5.5,0,0,100,-8,1,-10,0.5,1021,1,1,13,140,186,100,100
539,5.55,0,0,100,-8,1,-10,0.5,1021,1,1,13,140,186,100,100
540,6,0,0,100,-8,1,-10,0.5,1021,1,1,13,140,186,100,100
541,6.05,0,0,100,-8,1,-10,0.5,1021,1,1,13,140,186,100,100
542,6.1,0,0,100,-8,1,-10,0.5,1021,1,1,13,140,186,100,100
543,6.2,0,0,100,-8,1,-10,0.5,1021,1,1,13,140,186,100,100
544,6.25,0,0,100,-7,1,-10,0.52,1021,1,4,12,140,186,100,100
545,6.3,0,0,100,-7,1,-10,0.52,1021,1,4,12,140,186,100,100
546,6.35,0,0,100,-7,1,-10,0.52,1021,1,4,12,140,186,100,100
547,6.4,0,0,100,-7,1,-10,0.52,1021,1,4,12,140,186,100,100
548,6.5,0,0,100,-7,4,-10,0.52,1021,1,4,12,140,186,200,800
549,6.55,0,0,100,-7,4,-10,0.52,1021,1,4,12,101,133,200,800
550,7,0,0,100,-7,4,-10,0.52,1021,1,4,12,101,133,200,800
551,7.05,0,0,100,-7,4,-10,0.52,1021,1,4,12,101,133,200,800
552,7.1,0,0,100,-7,4,-10,0.52,1021,1,4,12,101,133,200,800
553,7.2,0,2,100,-7,4,-10,0.52,1021,1,4,12,101,133,200,800
554,7.25,64,3,100,-7,4,-10,0.52,1021,1,4,12,101,133,200,800
555,7.3,-14,5,100,-7,4,-10,0.53,1022,1,4,13,101,133,200,800
556,7.35,-163,7,100,-7,4,-10,0.53,1022,1,4,13,101,133,200,800
557,7.4,-517,12,100,-7,4,-10,0.53,1022,1,4,13,101,133,200,800
558,7.5,-1317,24,100,-7,4,-10,0.53,1022,1,4,13,101,133,200,800
559,7.55,-1792,30,100,-7,4,-10,0.53,1022,1,4,13,101,133,200,800
560,8,-2331,37,100,-7,5,-10,0.53,1022,1,4,13,101,133,200,800
561,8.05,-3069,44,100,-7,5,-10,0.53,1022,1,4,13,84,112,200,800
562,8.1,-3902,52,100,-7,5,-10,0.53,1022,1,4,13,84,112,200,800
563,8.2,-5941,67,100,-7,5,-10,0.53,1022,1,4,13,84,112,200,800
564,8.25,-7101,75,100,-7,5,-10,0.53,1022,1,4,13,84,112,200,800
565,8.3,-8065,82,100,-7,5,-10,0.5,1022,1,3,14,84,112,200,800
566,8.35,-9211,90,100,-7,5,-10,0.5,1022,1,3,14,84,112,200,800
567,8.4,-10727,104,100,-7,5,-10,0.5,1022,1,3,14,84,112,200,800
568,8.5,-13437,146,100,-7,5,-10,0.5,1022,1,3,14,84,112,200,800
569,8.55,-14958,122,100,-7,5,-10,0.5,1022,1,3,14,84,112,200,800
570,9,-16411,172,100,-7,5,-10,0.5,1022,1,3,14,84,112,200,800
571,9.05,-17975,186,100,-7,5,-10,0.5,1022,1,3,14,84,112,200,800
572,9.1,-19309,171,100,-7,5,-10,0.5,1022,1,3,14,84,112,200,800
573,9.2,-22109,232,100,-7,5,-10,0.5,1022,1,3,14,76,102,200,800
574,9.25,-23486,248,100,-7,5,-10,0.5,1022,1,3,14,76,102,200,800
575,9.3,-24467,260,100,-7,5,-10,0.5,1022,1,3,14,76,102,200,800
576,9.35,-25997,273,100,-5,5,-10,0.43,1023,2,6,16,76,102,200,800
577,9.4,-28236,285,100,-5,5,-10,0.43,1023,2,6,16,76,102,200,800
578,9.5,-31727,315,100,-5,5,-10,0.43,1023,2,6,16,76,102,200,800
579,9.55,-33294,328,100,-5,5,-10,0.43,1023,2,6,16,76,102,200,800
580,10,-34694,341,100,-5,5,-10,0.43,1023,2,6,16,76,102,200,800
581,10.05,-35831,354,100,-5,5,-10,0.43,1023,2,6,16,76,102,200,800
582,10.1,-36955,349,100,-5,5,-10,0.43,1023,2,6,16,76,102,200,800
583,10.2,-38807,389,100,-5,5,-10,0.43,1023,2,6,16,76,102,200,800
584,10.25,-39454,400,100,-5,5,-10,0.43,1023,2,6,16,76,102,200,800
585,10.3,-40357,412,100,-5,5,-10,0.43,1023,2,6,16,77,103,200,800
586,10.35,-41439,427,100,-2,5,-10,0.36,1023,1,4,15,77,103,200,800
587,10.4,-42643,440,100,-2,5,-10,0.36,1023,1,4,15,77,103,200,800
588,10.5,-44079,458,100,-2,5,-10,0.36,1023,1,4,15,77,103,200,800
589,10.55,-44408,465,100,-2,5,-10,0.36,1023,1,4,15,77,103,200,800
590,11,-45281,473,100,-2,5,-10,0.36,1023,1,4,15,77,103,200,800
591,11.05,-45983,479,100,-2,5,-10,0.36,1023,1,4,15,77,103,200,800
592,11.1,-46591,487,100,-2,5,-10,0.36,1023,1,4,15,77,103,200,800
593,11.2,-48086,512,100,-2,5,-10,0.36,1023,1,4,15,77,103,200,800
594,11.25,-48369,523,100,-2,5,-10,0.36,1023,1,4,15,77,103,200,800
595,11.3,-48998,531,100,-2,5,-10,0.36,1023,1,4,15,77,103,200,800
596,11.35,-49005,533,100,0,5,-10,0.3,1022,1,4,17,77,103,200,800
597,11.4,-49313,538,100,0,5,-10,0.3,1022,1,4,17,60,82,200,800
598,11.5,-49370,549,100,0,5,-10,0.3,1022,1,4,17,60,82,200,800
599,11.55,-49341,554,100,0,5,-10,0.3,1022,1,4,17,60,82,200,800
600,12,-46668,513,100,0,5,-10,0.3,1022,1,4,17,60,82,200,800
601,12.05,-49773,569,100,0,5,-10,0.3,1022,1,4,17,60,82,200,800
602,12.1,-49781,566,100,0,5,-10,0.3,1022,1,4,17,60,82,200,800
603,12.2,-50550,570,100,0,5,-10,0.3,1022,1,4,17,60,82,200,800
604,12.25,-50283,565,100,0,5,-10,0.3,1022,1,4,17,60,82,200,800
605,12.3,-50200,560,100,0,5,-10,0.3,1022,1,4,17,60,82,200,800
606,12.35,-49705,558,100,0,5,-10,0.3,1022,1,4,17,60,82,200,800
607,12.4,-48661,567,200,1,5,-10,0.26,1021,1,4,17,60,82,200,800
608,12.5,-48847,537,200,1,5,-10,0.26,1021,1,4,17,60,82,200,800
609,12.55,-48233,542,200,1,5,-10,0.26,1021,1,4,17,55,75,200,800
610,13,-47998,536,200,1,5,-10,0.26,1021,1,4,17,55,75,200,800
611,13.05,-47105,535,200,1,5,-10,0.26,1021,1,4,17,55,75,200,800
612,13.1,-47319,536,200,1,5,-10,0.26,1021,1,4,17,55,75,200,800
613,13.2,-47696,540,200,1,5,-10,0.26,1021,1,4,17,55,75,200,800
614,13.25,-36631,505,200,1,5,-10,0.26,1021,1,4,17,55,75,200,800
615,13.3,-36420,400,200,1,5,-10,0.26,1021,1,4,17,55,75,200,800
616,13.35,-19263,469,200,1,5,-10,0.26,1021,1,4,17,55,75,200,800
617,13.4,-18512,219,200,3,5,-10,0.22,1020,1,4,18,55,75,200,800
618,13.5,-44482,506,200,3,5,-10,0.22,1020,1,4,18,55,75,200,800
619,13.55,-42922,499,200,3,5,-10,0.22,1020,1,4,18,55,75,200,800
620,14,-41977,471,200,3,5,-10,0.22,1020,1,4,18,55,75,200,800
621,14.05,-40739,363,200,3,5,-10,0.22,1020,1,4,18,50,71,200,800
622,14.1,-38510,317,200,3,5,-10,0.22,1020,1,4,18,50,71,200,800
623,14.2,-36744,404,200,3,5,-10,0.22,1020,1,4,18,50,71,200,800
624,14.25,-35651,417,200,3,5,-10,0.22,1020,1,4,18,50,71,200,800
625,14.3,-35083,407,200,3,5,-10,0.22,1020,1,4,18,50,71,200,800
626,14.35,-34095,398,200,3,5,-10,0.22,1020,1,4,18,50,71,200,800
627,14.4,-32678,385,200,3,5,-10,0.22,1020,1,4,18,50,71,200,800
628,14.5,-30430,351,200,4,5,-10,0.21,1019,1,3,18,50,71,200,800
629,14.55,-28633,335,200,4,5,-10,0.21,1019,1,3,18,50,71,200,800
630,15,-27380,280,200,4,5,-10,0.21,1019,1,3,18,50,71,200,800
631,15.05,-25890,292,200,4,5,-10,0.21,1019,1,3,18,50,71,200,800
632,15.1,-24219,260,200,4,5,-10,0.21,1019,1,3,18,50,71,200,800
633,15.2,-21184,257,200,4,5,-10,0.21,1019,1,3,18,41,65,200,800
634,15.25,-19742,240,200,4,5,-10,0.21,1019,1,3,18,41,65,200,800
635,15.3,-18796,213,200,4,5,-10,0.21,1019,1,3,18,41,65,200,800
636,15.35,-17290,213,200,4,5,-10,0.21,1019,1,3,18,41,65,200,800
637,15.4,-16012,161,200,4,5,-10,0.21,1019,1,3,18,41,65,200,800
638,15.5,-13249,150,200,4,5,-10,0.21,1019,1,3,18,41,65,200,800
639,15.55,-11771,145,200,4,5,-10,0.21,1019,2,5,17,41,65,200,800
640,16,-10132,122,200,4,5,-10,0.21,1019,2,5,17,41,65,200,800
641,16.05,-8797,107,200,4,5,-10,0.21,1019,2,5,17,41,65,200,800
642,16.1,-7516,99,200,4,5,-10,0.21,1019,2,5,17,41,65,200,800
643,16.2,-4797,75,200,4,5,-10,0.21,1019,2,5,17,41,65,200,800
644,16.25,-4812,58,200,4,5,-10,0.21,1019,2,5,17,39,65,200,800
645,16.3,-4099,60,200,4,5,-10,0.21,1019,2,5,17,39,65,200,800
646,16.35,-3783,53,200,4,5,-10,0.21,1019,2,5,17,39,65,200,800
647,16.4,-3086,49,200,4,5,-10,0.21,1019,2,5,17,39,65,200,800
648,16.5,-1436,29,200,4,5,-10,0.21,1019,2,5,17,39,65,200,800
649,16.55,-1156,21,200,3,5,-10,0.23,1019,2,6,17,39,65,200,800
650,17,-700,20,200,3,5,-10,0.23,1019,2,6,17,39,65,200,800
651,17.05,-391,13,200,3,5,-10,0.23,1019,2,6,17,39,65,200,800
652,17.1,-76,9,200,3,5,-10,0.23,1019,2,6,17,39,65,200,800
653,17.2,138,3,200,3,5,-10,0.23,1019,2,6,17,39,65,200,800
654,17.25,188,2,200,3,5,-10,0.23,1019,2,6,17,39,65,200,800
655,17.3,114,1,200,3,5,-10,0.23,1019,2,6,17,39,65,200,800
656,17.35,118,0,200,3,5,-10,0.23,1019,2,6,17,39,65,200,800
657,17.4,119,0,200,3,5,-10,0.23,1019,2,6,17,39,65,200,800
658,17.5,0,0,200,3,5,-10,0.23,1019,2,6,17,39,65,200,800
659,17.55,0,0,200,3,5,-10,0.23,1019,2,6,17,39,65,200,800
660,18,0,0,200,1,5,-10,0.27,1020,1,3,17,39,65,200,800
661,18.05,0,0,200,1,5,-10,0.27,1020,1,3,17,39,65,200,800
662,18.1,0,0,200,1,5,-10,0.27,1020,1,3,17,39,65,200,800
663,18.2,0,0,200,1,5,-10,0.27,1020,1,3,17,39,65,200,800
